,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover
60,16073404,20000000,354,327,0.4942,0.1552,0.0723,0.000628,1.28,2.28,2012-01-22,5OnpNrz,"entry_B_23 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_23 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_23 = entry_B_23 < 0.5;signal_B_23 =  trade_when(entry_B_23>0.55, maintenance_B_23, quit_B_23);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_23), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
61,13390754,20000000,672,636,0.406,0.1293,0.0697,0.000637,1.25,2.21,2012-01-22,n2xNr1w,"entry_B_37 = ts_rank( ts_std_dev(oth460_3l_vlc, 21), 252 ); maintenance_B_37 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_37 = entry_B_37 < 0.5;signal_B_37 =  trade_when(entry_B_37>0.55, maintenance_B_37, quit_B_37);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_37), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
62,14019171,20000000,713,663,0.346,0.1354,0.0743,0.000783,1.21,1.93,2012-01-22,vlwNmYz,"entry_B_29 = ts_rank( ts_std_dev(oth460_1l_ccns, 21), 252 ); maintenance_B_29 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_29 = entry_B_29 < 0.5;signal_B_29 =  trade_when(entry_B_29>0.55, maintenance_B_29, quit_B_29);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_29), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
63,14481223,20000000,706,631,0.4387,0.1398,0.0706,0.000637,1.21,2.14,2012-01-22,vlwNPRG,"entry_B_38 = ts_rank( ts_std_dev(oth460_1l_ccns, 21), 252 ); maintenance_B_38 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_38 = entry_B_38 < 0.5;signal_B_38 =  trade_when(entry_B_38>0.55, maintenance_B_38, quit_B_38);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_38), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
64,12034597,20000000,461,428,0.4597,0.1162,0.0734,0.000506,1.2,2.39,2012-01-22,llpWwJl,"entry_B_39 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_39 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_39 = entry_B_39 < 0.5;signal_B_39 =  trade_when(entry_B_39>0.55, maintenance_B_39, quit_B_39);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_39), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
65,13821500,20000000,358,322,0.423,0.1335,0.0791,0.000631,1.19,2.12,2012-01-22,rlp2el9,"entry_B_32 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_32 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_32 = entry_B_32 < 0.5;signal_B_32 =  trade_when(entry_B_32>0.55, maintenance_B_32, quit_B_32);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_32), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,FAIL,PASS
66,14072814,20000000,358,331,0.328,0.1359,0.1163,0.000829,1.18,1.83,2012-01-22,EEOGYdP,"entry_B_25 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_25 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_25 = entry_B_25 < 0.5;signal_B_25 =  trade_when(entry_B_25>0.55, maintenance_B_25, quit_B_25);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_25), scale_down(signal_pre_0), filter = false)",FAIL,PASS,FAIL,PASS,PASS,PASS,PASS
67,13382468,20000000,638,612,0.3449,0.1292,0.0544,0.000749,1.17,1.91,2012-01-22,d0kZKeE,"entry_B_33 = ts_rank( ts_std_dev(oth460_1l_2dls, 21), 252 ); maintenance_B_33 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_33 = entry_B_33 < 0.5;signal_B_33 =  trade_when(entry_B_33>0.55, maintenance_B_33, quit_B_33);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_33), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
68,15449569,20000000,360,323,0.406,0.1492,0.1106,0.000735,1.15,1.89,2012-01-22,QVZGK9w,"entry_B_32 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_32 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_32 = entry_B_32 < 0.5;signal_B_32 =  trade_when(entry_B_32>0.55, maintenance_B_32, quit_B_32);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_32), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
69,11778720,20000000,357,330,0.3545,0.1137,0.0653,0.000642,1.13,2.0,2012-01-22,llpWk9A,"entry_B_25 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_25 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_25 = entry_B_25 < 0.5;signal_B_25 =  trade_when(entry_B_25>0.55, maintenance_B_25, quit_B_25);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_25), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,FAIL,PASS
70,10270661,20000000,471,447,0.3761,0.0992,0.0491,0.000527,1.09,2.12,2012-01-22,JOMGWYx,"entry_B_35 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_35 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_35 = entry_B_35 < 0.5;signal_B_35 =  trade_when(entry_B_35>0.55, maintenance_B_35, quit_B_35);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_35), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,FAIL,PASS
71,12996429,20000000,679,652,0.4034,0.1255,0.0847,0.000622,1.07,1.91,2012-01-22,Y0LvopW,"entry_B_36 = ts_rank( ts_std_dev(oth460_3l_vlc, 21), 252 ); maintenance_B_36 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_36 = entry_B_36 < 0.5;signal_B_36 =  trade_when(entry_B_36>0.55, maintenance_B_36, quit_B_36);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_36), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
72,9041491,20000000,608,580,0.3811,0.0873,0.0402,0.000458,1.06,2.21,2012-01-22,d0kZR3Y,"entry_B_28 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_28 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_28 = entry_B_28 < 0.5;signal_B_28 =  trade_when(entry_B_28>0.55, maintenance_B_28, quit_B_28);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_28), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,FAIL,PASS
73,11298470,20000000,611,581,0.3632,0.1091,0.0577,0.000601,1.04,1.9,2012-01-22,0EOp8Y6,"entry_B_28 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_28 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_28 = entry_B_28 < 0.5;signal_B_28 =  trade_when(entry_B_28>0.55, maintenance_B_28, quit_B_28);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_28), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
74,8836734,20000000,620,591,0.3831,0.0853,0.0486,0.000445,0.98,2.07,2012-01-22,anj1Op1,"entry_B_30 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_30 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_30 = entry_B_30 < 0.5;signal_B_30 =  trade_when(entry_B_30>0.55, maintenance_B_30, quit_B_30);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_30), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,FAIL,PASS,FAIL,PASS
75,12325613,20000000,470,453,0.3533,0.119,0.0893,0.000674,0.96,1.65,2012-01-22,QVZGNjr,"entry_B_35 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_35 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_35 = entry_B_35 < 0.5;signal_B_35 =  trade_when(entry_B_35>0.55, maintenance_B_35, quit_B_35);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_35), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,FAIL,PASS,PASS,PASS
76,12559217,20000000,465,428,0.4512,0.1213,0.0915,0.000538,0.93,1.79,2012-01-22,wlKa7wY,"entry_B_39 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_39 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_39 = entry_B_39 < 0.5;signal_B_39 =  trade_when(entry_B_39>0.55, maintenance_B_39, quit_B_39);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_39), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,FAIL,PASS,PASS,PASS
77,12778223,20000000,362,341,0.3261,0.1234,0.15,0.000757,0.92,1.5,2012-01-22,xkON9Wg,"entry_B_24 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_24 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_24 = entry_B_24 < 0.5;signal_B_24 =  trade_when(entry_B_24>0.55, maintenance_B_24, quit_B_24);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_24), scale_down(signal_pre_0), filter = false)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS
78,10399505,20000000,363,337,0.3569,0.1004,0.0898,0.000563,0.89,1.67,2012-01-22,717z0mL,"entry_B_24 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_24 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_24 = entry_B_24 < 0.5;signal_B_24 =  trade_when(entry_B_24>0.55, maintenance_B_24, quit_B_24);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_24), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,FAIL,PASS,FAIL,PASS
79,10263432,20000000,618,594,0.3609,0.0991,0.0706,0.000549,0.82,1.56,2012-01-22,zmKNWlE,"entry_B_30 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_30 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_30 = entry_B_30 < 0.5;signal_B_30 =  trade_when(entry_B_30>0.55, maintenance_B_30, quit_B_30);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_30), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS
